,TssA,TssAFlnk,TxFlnk,Tx,TxWk,EnhG,Enh,ZNF/Rpts,Het,TssBiv,BivFlnk,EnhBiv,ReprPC,ReprPCWk,Quies
19,0.0,0.0,0.0,0.0,0.0,0.0,0.01097148388575942,0.0,0.024685838742958696,0.000914290323813285,0.0,0.0,0.011885774209572706,0.5714314523833031,0.8201184204605168
20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003398377062100148,0.0011327923540333828,0.0,0.006796754124200296,0.0979865386238876,0.9951580830183266
21,0.010994019205352467,0.008100856256575502,0.0,0.0,0.010415386615597075,0.0,0.014465814743884826,0.0,0.0329820576160574,0.0,0.001157265179510786,0.001157265179510786,0.03876838351361134,0.07232907371942413,0.9958266869690313
22,0.0,0.002870955039049749,0.0,0.0,0.0014354775195248744,0.0,0.014354775195248746,0.0,0.007655880104132665,0.0,0.0,0.0,0.0,0.03923638553367991,0.9990923535893127
23,0.0,0.0,0.0,0.09250308085908757,0.9030696455092218,0.001996469371059444,0.01597175496847555,0.08584818295555609,0.12311561121533239,0.0,0.0,0.0,0.0,0.0,0.391307996727651
24,0.0,0.0009831173661693736,0.0,0.0,0.0,0.0,0.007373380246270301,0.0,0.007373380246270301,0.0019662347323387472,0.0004915586830846868,0.0,0.0049155868308468674,0.03440910781592807,0.9993388027111682
25,0.0,0.004041990568096371,0.0,0.013136469346313203,0.011620722883277064,0.0,0.007578732315180695,0.0,0.008083981136192742,0.0020209952840481854,0.0,0.0,0.022230948124530036,0.057598365595373284,0.9978664214987915
26,0.0,0.0007802439130350244,0.0,0.003120975652140098,0.010143170869455317,0.0,0.0058518293477626835,0.0,0.0023407317391050736,0.0,0.0,0.0,0.005071585434727658,0.08855768412947528,0.9959813549892088
27,0.0,0.0028827718932134283,0.0,0.0,0.007046775738966159,0.0,0.02914802692026911,0.0,0.04196034644566212,0.0,0.0,0.0006406159762696507,0.015054475442336793,0.6550298357357179,0.753684696081244
28,0.0,0.0,0.0,0.0,0.0,0.0,0.014768268249264528,0.0,0.012405345329382205,0.0,0.0,0.0011814614599411624,0.02008484481899976,0.8358839829083724,0.5481981174126993
29,0.005718901914203342,0.01887237631687103,0.0,0.0,0.025163168422494706,0.0,0.058904689716294416,0.003431341148522005,0.12009694019827016,0.002859450957101671,0.0,0.0011437803828406683,0.0017156705742610026,0.5209919643839244,0.8423942519621521
30,0.01369757845433203,0.016920538090645452,0.0,0.013294708499792855,0.02054636768149805,0.0004028699545391774,0.035049686044908435,0.0004028699545391774,0.03545255599944761,0.0,0.0,0.0,0.0,0.24655641217797658,0.9672907608485649
31,0.003150695201780904,0.002100463467853936,0.0,0.0,0.011552549073196647,0.0,0.009452085605342712,0.0,0.011027433206233164,0.0,0.0,0.0,0.0,0.0,0.9998206106984735
32,0.05030503512951855,0.011432962529436033,0.009146370023548827,0.028582406323590083,0.0685977751766162,0.005716481264718016,0.011432962529436033,0.0,0.11204303278847313,0.0,0.0011432962529436034,0.0011432962529436034,0.01028966627649243,0.24695199063581832,0.9580822599667397
33,0.009479162918870111,0.012864578247038008,0.0,0.0,0.06263018357110609,0.0,0.04570310693026661,0.0,0.046041648463083396,0.0,0.00033854153281678964,0.00033854153281678964,0.0030468737953511073,0.11713537035460923,0.9888798173578426
34,0.05559969683206049,0.05903177688342224,0.0,0.08717483330458867,0.3926299578757852,0.008923408133540572,0.1290462099312021,0.004804912071906462,0.03706646455470699,0.0,0.01166907217462998,0.006864160102723517,0.0411849606163411,0.4379334145537604,0.7873191637823874
35,0.0,0.0,0.0,0.0,0.0,0.0,0.0018682298083772236,0.0,0.019616412987960845,0.0,0.0,0.0,0.0,0.24754044960998214,0.9686771556435905
36,0.003926102977355315,0.07983076053955807,0.0,0.0,0.26959240444506494,0.0,0.23687487963377066,0.0,0.04056973076600492,0.005234803969807086,0.006543504962258858,0.0,0.0,0.8218642232597125,0.4331800285015364
37,0.0111862421873952,0.0011186242187395201,0.0,0.0,0.0,0.0,0.00335587265621856,0.021253860156050883,0.8714082663980861,0.0,0.0,0.0,0.0,0.0,0.4899574078079098
