,chr1,x1,x2,Label
2098,3,61515000,62185000,Inactive
2099,3,62185000,62285000,Boundary-Inactive
2100,3,63720000,63820000,Boundary-Active
2101,3,63820000,64010000,Active
2102,3,64010000,64490000,Inactive
2103,3,64490000,64590000,Boundary-Inactive
2104,3,72800000,72900000,Boundary-Mixed
2105,3,72900000,73140000,Mixed
2106,3,73140000,73240000,Boundary-Mixed
2107,3,98215000,98315000,Boundary-Mixed
2108,3,98315000,98535000,Mixed
2109,3,98535000,98635000,Boundary-Mixed
2110,3,99435000,99535000,Boundary-Mixed
2111,3,99535000,99985000,Mixed
2112,3,99545000,99770000,Mixed
2113,3,99770000,99870000,Boundary-Mixed
2114,3,111945000,112045000,Boundary-Mixed
2115,3,112045000,112255000,Mixed
2116,3,112255000,112355000,Boundary-Mixed
2117,3,119110000,119210000,Boundary-Active
2118,3,119210000,119415000,Active
2119,3,119415000,119515000,Boundary-Active
2120,3,120200000,120300000,Boundary-Mixed
2121,3,120300000,120520000,Mixed
2122,3,120520000,120620000,Boundary-Mixed
2123,3,122010000,122110000,Boundary-Active
2124,3,122110000,122425000,Active
2125,3,122425000,122525000,Boundary-Active
2126,3,124180000,124280000,Boundary-Mixed
2127,3,124280000,124425000,Mixed
2128,3,124425000,124525000,Boundary-Mixed
2129,3,124615000,124715000,Boundary-Active
2130,3,124715000,124925000,Active
2131,3,124925000,125025000,Boundary-Active
2132,3,126350000,126450000,Boundary-Inactive
2133,3,126450000,126710000,Inactive
2134,3,126710000,126810000,Boundary-Inactive
2135,3,127190000,127290000,Boundary-Mixed
2136,3,127290000,127765000,Mixed
2137,3,127765000,127865000,Boundary-Mixed
2138,3,128030000,128130000,Boundary-Inactive
2139,3,128130000,128325000,Inactive
2140,3,128325000,128425000,Boundary-Inactive
2141,3,129105000,129205000,Boundary-Inactive
2142,3,129205000,129340000,Inactive
2143,3,129340000,129440000,Boundary-Inactive
2144,3,133925000,134025000,Boundary-Inactive
2145,3,134025000,134200000,Inactive
2146,3,134200000,134255000,Boundary-Inactive
2147,3,134255000,134310000,Boundary-Inactive
2148,3,134310000,134490000,Inactive
2149,3,134490000,134590000,Boundary-Inactive
2150,3,136370000,136470000,Boundary-Mixed
2151,3,136470000,136735000,Mixed
2152,3,136735000,136835000,Boundary-Mixed
2153,3,140920000,141020000,Boundary-Mixed
2154,3,141020000,141170000,Mixed
2155,3,141170000,141270000,Boundary-Mixed
2156,3,142435000,142535000,Boundary-Inactive
2157,3,142535000,142720000,Inactive
2158,3,142720000,142820000,Boundary-Inactive
2159,3,148735000,148835000,Boundary-Mixed
2160,3,148835000,149000000,Mixed
2161,3,149000000,149027500,Boundary-Mixed
2162,3,149027500,149055000,Boundary-Inactive
2163,3,149055000,149215000,Inactive
2164,3,149215000,149225000,Boundary-Inactive
2165,3,149225000,149235000,Boundary-Active
2166,3,149235000,149470000,Active
2167,3,149470000,149570000,Boundary-Active
2168,3,149585000,149685000,Boundary-Inactive
2169,3,149685000,149925000,Inactive
2170,3,149925000,150025000,Boundary-Inactive
2171,3,155355000,155455000,Boundary-Mixed
2172,3,155455000,155670000,Mixed
2173,3,155670000,155770000,Boundary-Mixed
2174,3,170780000,170880000,Boundary-Mixed
2175,3,170880000,171290000,Mixed
2176,3,171290000,171390000,Boundary-Mixed
2177,3,171465000,171565000,Boundary-Inactive
2178,3,171565000,171750000,Inactive
2179,3,171750000,171850000,Boundary-Inactive
2180,3,178625000,178725000,Boundary-Mixed
2181,3,178725000,179045000,Mixed
2182,3,179045000,179145000,Boundary-Mixed
2183,3,179390000,179490000,Boundary-Inactive
2184,3,179490000,180325000,Inactive
2185,3,180325000,180425000,Boundary-Inactive
2186,3,182725000,182825000,Boundary-Inactive
2187,3,182825000,183125000,Inactive
2188,3,183125000,183140000,Boundary-Inactive
2189,3,183140000,183155000,Boundary-Mixed
2190,3,183155000,183525000,Mixed
2191,3,183525000,183625000,Boundary-Mixed
2192,3,184175000,184275000,Boundary-Inactive
2193,3,184275000,184520000,Inactive
2194,3,184520000,184620000,Boundary-Inactive
2195,3,185265000,185365000,Boundary-Inactive
2196,3,185365000,185630000,Inactive
2197,3,185630000,185730000,Boundary-Inactive
2198,3,186445000,186545000,Boundary-Inactive
2199,3,186545000,186895000,Inactive
2200,3,186895000,186995000,Boundary-Inactive
2201,3,189580000,189680000,Boundary-Inactive
2202,3,189680000,189920000,Inactive
2203,3,189920000,190020000,Boundary-Inactive
2204,3,193760000,193860000,Boundary-Inactive
2205,3,193860000,194040000,Inactive
2206,3,194040000,194140000,Boundary-Inactive
2207,3,194895000,194995000,Boundary-Active
2208,3,194995000,195200000,Active
2209,3,195200000,195300000,Boundary-Active
2210,3,195865000,195965000,Boundary-Active
2211,3,195965000,196230000,Active
2212,3,196230000,196330000,Boundary-Active
2213,3,196865000,196965000,Boundary-Mixed
2214,3,196965000,197240000,Mixed
2215,4,505000,660000,Inactive
2216,4,660000,760000,Boundary-Inactive
2217,4,1915000,2015000,Boundary-Inactive
2218,4,2015000,2205000,Inactive
2219,4,2205000,2212500,Boundary-Inactive
2220,4,2212500,2220000,Boundary-Inactive
2221,4,2220000,2450000,Inactive
2222,4,2450000,2550000,Boundary-Inactive
2223,4,2650000,2750000,Boundary-Active
2224,4,2750000,2940000,Active
2225,4,2940000,3040000,Boundary-Active
2226,4,6620000,6720000,Boundary-Active
2227,4,6720000,6885000,Active
2228,4,6885000,6985000,Boundary-Active
2229,4,15920000,16020000,Boundary-Inactive
2230,4,16020000,16270000,Inactive
2231,4,16270000,16370000,Boundary-Inactive
2232,4,25330000,25430000,Boundary-Inactive
2233,4,25430000,25795000,Inactive
2234,4,25795000,25895000,Boundary-Inactive
2235,4,38800000,38900000,Boundary-Active
2236,4,38900000,39145000,Active
2237,4,39145000,39245000,Boundary-Active
2238,4,39365000,39465000,Boundary-Active
2239,4,39465000,39685000,Active
2240,4,39685000,39785000,Boundary-Active
2241,4,40045000,40145000,Boundary-Mixed
2242,4,40145000,40325000,Mixed
2243,4,40325000,40425000,Boundary-Mixed
2244,4,42180000,42280000,Boundary-Mixed
2245,4,42280000,42535000,Mixed
2246,4,42535000,42635000,Boundary-Mixed
2247,4,53310000,53410000,Boundary-Inactive
2248,4,53410000,53855000,Inactive
2249,4,53855000,53955000,Boundary-Inactive
2250,4,54675000,54775000,Boundary-Inactive
2251,4,54775000,55105000,Inactive
2252,4,55105000,55205000,Boundary-Inactive
2253,4,76985000,77085000,Boundary-Inactive
2254,4,77085000,77310000,Inactive
2255,4,77310000,77372500,Boundary-Inactive
2256,4,77372500,77435000,Boundary-Inactive
2257,4,77435000,77675000,Inactive
2258,4,77675000,77775000,Boundary-Inactive
2259,4,83885000,83985000,Boundary-Mixed
2260,4,83985000,84205000,Mixed
2261,4,84205000,84210000,Boundary-Mixed
2262,4,84210000,84215000,Boundary-Mixed
2263,4,84215000,84380000,Mixed
2264,4,84380000,84395000,Boundary-Mixed
2265,4,84395000,84410000,Boundary-Inactive
2266,4,84410000,84565000,Inactive
2267,4,84565000,84665000,Boundary-Inactive
2268,4,87735000,87835000,Boundary-Active
2269,4,87835000,88020000,Active
2270,4,88020000,88120000,Boundary-Active
2271,4,88670000,88770000,Boundary-Inactive
2272,4,88770000,88915000,Inactive
2273,4,88915000,88922500,Boundary-Inactive
2274,4,88922500,88930000,Boundary-Mixed
2275,4,88930000,89135000,Mixed
2276,4,89135000,89142500,Boundary-Mixed
2277,4,89142500,89150000,Boundary-Mixed
2278,4,89150000,89445000,Mixed
2279,4,89445000,89595000,Inactive
2280,4,89595000,89667500,Boundary-Inactive
2281,4,89667500,89740000,Boundary-Inactive
2282,4,89740000,89945000,Inactive
2283,4,89945000,90045000,Boundary-Inactive
2284,4,99940000,100040000,Boundary-Inactive
2285,4,100040000,100385000,Inactive
2286,4,100385000,100485000,Boundary-Inactive
2287,4,103260000,103360000,Boundary-Mixed
2288,4,103360000,103545000,Mixed
2289,4,103545000,103645000,Boundary-Mixed
2290,4,108575000,108675000,Boundary-Inactive
2291,4,108675000,108840000,Inactive
2292,4,108840000,108940000,Boundary-Inactive
2293,4,110820000,110920000,Boundary-Mixed
2294,4,110920000,111135000,Mixed
2295,4,111135000,111235000,Boundary-Mixed
2296,4,112900000,113000000,Boundary-Mixed
2297,4,113000000,113215000,Mixed
2298,4,113215000,113315000,Boundary-Mixed
2299,4,115210000,115310000,Boundary-Inactive
2300,4,115310000,115630000,Inactive
2301,4,115630000,115730000,Boundary-Inactive
2302,4,120890000,120990000,Boundary-Inactive
2303,4,120990000,122040000,Inactive
2304,4,122040000,122140000,Boundary-Inactive
2305,4,123565000,123665000,Boundary-Inactive
2306,4,123665000,123845000,Inactive
2307,4,123845000,123945000,Boundary-Inactive
2308,4,141465000,141565000,Boundary-Mixed
2309,4,141565000,141780000,Mixed
2310,4,141780000,141880000,Boundary-Mixed
2311,4,144000000,144100000,Boundary-Inactive
2312,4,144100000,144450000,Inactive
2313,4,144450000,144550000,Boundary-Inactive
2314,4,146020000,146120000,Boundary-Inactive
2315,4,146120000,146535000,Inactive
2316,4,146535000,146635000,Boundary-Inactive
2317,4,153225000,153325000,Boundary-Active
2318,4,153325000,153700000,Active
2319,4,153700000,153717500,Boundary-Active
2320,4,153717500,153735000,Boundary-Inactive
2321,4,153735000,154055000,Inactive
2322,4,154055000,154057500,Boundary-Inactive
2323,4,154057500,154060000,Boundary-Inactive
2324,4,154060000,154250000,Inactive
2325,4,154250000,154350000,Boundary-Inactive
2326,4,156255000,156355000,Boundary-Inactive
2327,4,156355000,156715000,Inactive
2328,4,156715000,156815000,Boundary-Inactive
2329,4,159105000,159205000,Boundary-Inactive
2330,4,159205000,159570000,Inactive
2331,4,159570000,159670000,Boundary-Inactive
2332,4,170435000,170535000,Boundary-Active
2333,4,170535000,170680000,Active
2334,4,170680000,170695000,Boundary-Active
2335,4,170695000,170710000,Boundary-Inactive
2336,4,170710000,171000000,Inactive
2337,4,171000000,171100000,Boundary-Inactive
2338,4,173825000,173925000,Boundary-Mixed
2339,4,173925000,174200000,Mixed
2340,4,174200000,174300000,Boundary-Mixed
2341,4,183910000,184010000,Boundary-Inactive
2342,4,184010000,184180000,Inactive
2343,4,184180000,184187500,Boundary-Inactive
2344,4,184187500,184195000,Boundary-Inactive
2345,4,184195000,184330000,Inactive
2346,4,184330000,184430000,Boundary-Inactive
2347,4,184630000,184730000,Boundary-Inactive
2348,4,184730000,185125000,Inactive
2349,4,185125000,185152500,Boundary-Inactive
2350,4,185152500,185180000,Boundary-Mixed
2351,4,185180000,185465000,Mixed
2352,4,185465000,185565000,Boundary-Mixed
2353,4,186010000,186110000,Boundary-Active
2354,4,186110000,186320000,Active
2355,4,186320000,186420000,Boundary-Active
2356,4,186445000,186545000,Boundary-Inactive
2357,4,186545000,186970000,Inactive
2358,5,10445000,10650000,Mixed
2359,5,10650000,10750000,Boundary-Mixed
2360,5,14590000,14690000,Boundary-Inactive
2361,5,14690000,15025000,Inactive
2362,5,15025000,15125000,Boundary-Inactive
2363,5,31725000,31825000,Boundary-Inactive
2364,5,31825000,32095000,Inactive
2365,5,32095000,32195000,Boundary-Inactive
2366,5,32345000,32445000,Boundary-Mixed
2367,5,32445000,32620000,Mixed
2368,5,32620000,32720000,Boundary-Mixed
2369,5,41605000,41705000,Boundary-Active
2370,5,41705000,41845000,Active
2371,5,41845000,41945000,Boundary-Active
2372,5,51870000,51970000,Boundary-Inactive
2373,5,51970000,52225000,Inactive
2374,5,52225000,52325000,Boundary-Inactive
2375,5,53430000,53530000,Boundary-Inactive
2376,5,53530000,53790000,Inactive
2377,5,53790000,53800000,Boundary-Inactive
2378,5,53800000,53810000,Boundary-Inactive
2379,5,53810000,54165000,Inactive
2380,5,54165000,54180000,Boundary-Inactive
2381,5,54180000,54195000,Boundary-Inactive
2382,5,54195000,54455000,Inactive
2383,5,54455000,54555000,Boundary-Inactive
2384,5,55165000,55265000,Boundary-Mixed
2385,5,55265000,55515000,Mixed
2386,5,55515000,55540000,Boundary-Mixed
2387,5,55540000,55565000,Boundary-Inactive
2388,5,55565000,56140000,Inactive
2389,5,56140000,56162500,Boundary-Inactive
2390,5,56162500,56185000,Boundary-Mixed
2391,5,56185000,56570000,Mixed
2392,5,56570000,56670000,Boundary-Mixed
2393,5,58080000,58180000,Boundary-Inactive
2394,5,58180000,58310000,Inactive
2395,5,58310000,58397500,Boundary-Inactive
2396,5,58397500,58485000,Boundary-Inactive
2397,5,58485000,58675000,Inactive
2398,5,58675000,58775000,Boundary-Inactive
2399,5,64000000,64100000,Boundary-Inactive
2400,5,64100000,64815000,Inactive
2401,5,64815000,64915000,Boundary-Inactive
2402,5,68280000,68380000,Boundary-Active
2403,5,68380000,68660000,Active
2404,5,68660000,68760000,Boundary-Active
2405,5,71555000,71655000,Boundary-Mixed
2406,5,71655000,71830000,Mixed
2407,5,71830000,71865000,Boundary-Mixed
2408,5,71865000,71900000,Boundary-Inactive
2409,5,71900000,72105000,Inactive
2410,5,72105000,72205000,Boundary-Inactive
2411,5,72415000,72515000,Boundary-Inactive
2412,5,72515000,72760000,Inactive
2413,5,72760000,72820000,Boundary-Inactive
2414,5,72820000,72880000,Boundary-Inactive
2415,5,72880000,73095000,Inactive
2416,5,73095000,73145000,Boundary-Inactive
2417,5,73145000,73195000,Boundary-Inactive
2418,5,73195000,73960000,Inactive
2419,5,73960000,74060000,Boundary-Inactive
2420,5,75790000,75890000,Boundary-Active
2421,5,75890000,76085000,Active
2422,5,76085000,76122500,Boundary-Active
2423,5,76122500,76160000,Boundary-Inactive
2424,5,76160000,76320000,Inactive
2425,5,76320000,76420000,Boundary-Inactive
2426,5,79285000,79385000,Boundary-Inactive
2427,5,79385000,79605000,Inactive
2428,5,79605000,79705000,Boundary-Inactive
2429,5,95580000,95680000,Boundary-Inactive
2430,5,95680000,95935000,Inactive
2431,5,95935000,95937500,Boundary-Inactive
2432,5,95937500,95940000,Boundary-Active
2433,5,95940000,96070000,Active
2434,5,96070000,96170000,Boundary-Active
2435,5,102470000,102570000,Boundary-Inactive
2436,5,102570000,102825000,Inactive
2437,5,102825000,102925000,Boundary-Inactive
2438,5,106495000,106595000,Boundary-Mixed
2439,5,106595000,107010000,Mixed
2440,5,107010000,107110000,Boundary-Mixed
2441,5,112270000,112370000,Boundary-Inactive
2442,5,112370000,112670000,Inactive
2443,5,112670000,112770000,Boundary-Inactive
2444,5,114875000,114975000,Boundary-Inactive
2445,5,114975000,115160000,Inactive
2446,5,115160000,115170000,Boundary-Inactive
2447,5,115170000,115180000,Boundary-Inactive
2448,5,115180000,115410000,Inactive
2449,5,115410000,115510000,Boundary-Inactive
2450,5,125895000,125995000,Boundary-Mixed
2451,5,125995000,126145000,Mixed
2452,5,126145000,126245000,Boundary-Mixed
2453,5,126790000,126890000,Boundary-Inactive
2454,5,126890000,127070000,Inactive
2455,5,127070000,127170000,Boundary-Inactive
2456,5,130395000,130495000,Boundary-Active
2457,5,130495000,130745000,Active
2458,5,130745000,130845000,Boundary-Active
2459,5,131045000,131145000,Boundary-Inactive
2460,5,131145000,131345000,Inactive
2461,5,131345000,131445000,Boundary-Inactive
2462,5,132120000,132220000,Boundary-Active
2463,5,132220000,132430000,Active
2464,5,132430000,132530000,Boundary-Active
2465,5,137400000,137500000,Boundary-Active
2466,5,137500000,137780000,Active
2467,5,137780000,137880000,Boundary-Active
2468,5,138900000,139000000,Boundary-Mixed
2469,5,139000000,139150000,Mixed
2470,5,139150000,139250000,Boundary-Mixed
2471,5,140945000,141045000,Boundary-Inactive
2472,5,141045000,141345000,Inactive
2473,5,141345000,141360000,Boundary-Inactive
2474,5,141360000,141375000,Boundary-Inactive
2475,5,141375000,141525000,Inactive
2476,5,141525000,141527500,Boundary-Inactive
2477,5,141527500,141530000,Boundary-Inactive
2478,5,141530000,141950000,Inactive
2479,5,141950000,142022500,Boundary-Inactive
2480,5,142022500,142095000,Boundary-Inactive
2481,5,142095000,142275000,Inactive
2482,5,142275000,142375000,Boundary-Inactive
2483,5,145410000,145510000,Boundary-Active
2484,5,145510000,145665000,Active
2485,5,145665000,145765000,Boundary-Active
2486,5,146895000,146995000,Boundary-Inactive
2487,5,146995000,147220000,Inactive
2488,5,147220000,147320000,Boundary-Inactive
2489,5,148590000,148690000,Boundary-Inactive
2490,5,148690000,148985000,Inactive
2491,5,148985000,149000000,Boundary-Inactive
2492,5,149000000,149015000,Boundary-Mixed
2493,5,149015000,149210000,Mixed
2494,5,149210000,149215000,Boundary-Mixed
2495,5,149215000,149220000,Boundary-Mixed
2496,5,149220000,149380000,Mixed
2497,5,149380000,149480000,Boundary-Mixed
2498,5,153470000,153570000,Boundary-Active
2499,5,153570000,153790000,Active
2500,5,153790000,153810000,Boundary-Active
2501,5,153810000,153830000,Boundary-Inactive
2502,5,153830000,154005000,Inactive
2503,5,154005000,154105000,Boundary-Inactive
2504,5,159335000,159435000,Boundary-Mixed
2505,5,159435000,159830000,Mixed
2506,5,159625000,159820000,Inactive
2507,5,159820000,159920000,Boundary-Inactive
2508,5,167585000,167685000,Boundary-Inactive
2509,5,167685000,167905000,Inactive
2510,5,167905000,168005000,Boundary-Inactive
2511,5,168010000,168110000,Boundary-Inactive
2512,5,168110000,168370000,Inactive
2513,5,168370000,168470000,Boundary-Inactive
2514,5,169555000,169655000,Boundary-Inactive
2515,5,169655000,169850000,Inactive
2516,5,169850000,169855000,Boundary-Inactive
2517,5,169855000,169860000,Boundary-Inactive
2518,5,169860000,170060000,Inactive
2519,5,170060000,170160000,Boundary-Inactive
2520,5,170740000,170840000,Boundary-Inactive
2521,5,170840000,171290000,Inactive
2522,5,171290000,171310000,Boundary-Inactive
2523,5,171310000,171330000,Boundary-Active
2524,5,171330000,171485000,Active
2525,5,171485000,171585000,Boundary-Active
2526,5,172945000,173045000,Boundary-Mixed
2527,5,173045000,173400000,Mixed
2528,5,173400000,173500000,Boundary-Mixed
2529,5,175985000,176085000,Boundary-Inactive
2530,5,176085000,176325000,Inactive
2531,5,176325000,176425000,Boundary-Inactive
2532,5,176440000,176540000,Boundary-Active
2533,5,176540000,176725000,Active
2534,5,176725000,176730000,Boundary-Active
2535,5,176730000,176735000,Boundary-Active
2536,5,176735000,176935000,Active
2537,6,3120000,3260000,Mixed
2538,6,3260000,3262500,Boundary-Mixed
2539,6,3262500,3265000,Boundary-Inactive
2540,6,3265000,3730000,Inactive
2541,6,3730000,3732500,Boundary-Inactive
2542,6,3732500,3735000,Boundary-Inactive
2543,6,3735000,4005000,Inactive
2544,6,4005000,4105000,Boundary-Inactive
2545,6,12190000,12290000,Boundary-Inactive
2546,6,12290000,12610000,Inactive
2547,6,12610000,12625000,Boundary-Inactive
2548,6,12625000,12640000,Boundary-Inactive
2549,6,12640000,12890000,Inactive
2550,6,12890000,12990000,Boundary-Inactive
2551,6,13235000,13335000,Boundary-Mixed
2552,6,13335000,13580000,Mixed
2553,6,13580000,13680000,Boundary-Mixed
2554,6,15145000,15245000,Boundary-Active
2555,6,15245000,15460000,Active
2556,6,15460000,15560000,Boundary-Active
2557,6,17035000,17135000,Boundary-Inactive
2558,6,17135000,17575000,Inactive
2559,6,17575000,17580000,Boundary-Inactive
2560,6,17580000,17585000,Boundary-Mixed
2561,6,17585000,17820000,Mixed
2562,6,17820000,17835000,Boundary-Mixed
2563,6,17835000,17850000,Boundary-Inactive
2564,6,17850000,18125000,Inactive
2565,6,18125000,18225000,Boundary-Inactive
2566,6,20185000,20285000,Boundary-Mixed
2567,6,20285000,20540000,Mixed
2568,6,20540000,20640000,Boundary-Mixed
2569,6,26225000,26325000,Boundary-Active
2570,6,26325000,26575000,Active
2571,6,26575000,26675000,Boundary-Active
2572,6,29715000,29815000,Boundary-Mixed
2573,6,29815000,29995000,Mixed
2574,6,29995000,30095000,Boundary-Mixed
2575,6,30785000,30885000,Boundary-Inactive
2576,6,30885000,31060000,Inactive
2577,6,31060000,31160000,Boundary-Inactive
2578,6,31535000,31635000,Boundary-Active
2579,6,31635000,31805000,Active
2580,6,31805000,31905000,Boundary-Active
2581,6,32100000,32200000,Boundary-Inactive
2582,6,32200000,32370000,Inactive
2583,6,32370000,32470000,Boundary-Inactive
2584,6,34310000,34410000,Boundary-Inactive
2585,6,34410000,34580000,Inactive
2586,6,34580000,34680000,Boundary-Inactive
2587,6,38005000,38105000,Boundary-Inactive
2588,6,38105000,38470000,Inactive
2589,6,38470000,38570000,Boundary-Inactive
2590,6,39845000,39945000,Boundary-Inactive
2591,6,39945000,40280000,Inactive
2592,6,40280000,40380000,Boundary-Inactive
2593,6,40945000,41045000,Boundary-Inactive
2594,6,41045000,41300000,Inactive
2595,6,41300000,41400000,Boundary-Inactive
2596,6,41655000,41755000,Boundary-Mixed
2597,6,41755000,42020000,Mixed
2598,6,42020000,42025000,Boundary-Mixed
2599,6,42025000,42030000,Boundary-Inactive
2600,6,42030000,42180000,Inactive
2601,6,42180000,42192500,Boundary-Inactive
2602,6,42192500,42205000,Boundary-Mixed
2603,6,42205000,42530000,Mixed
2604,6,42530000,42552500,Boundary-Mixed
2605,6,42552500,42575000,Boundary-Active
2606,6,42575000,42860000,Active
2607,6,42860000,42865000,Boundary-Active
2608,6,42865000,42870000,Boundary-Mixed
2609,6,42870000,43140000,Mixed
2610,6,43140000,43165000,Boundary-Mixed
2611,6,43165000,43190000,Boundary-Active
2612,6,43190000,43485000,Active
2613,6,43485000,43585000,Boundary-Active
2614,6,44335000,44435000,Boundary-Inactive
2615,6,44435000,44610000,Inactive
2616,6,44610000,44710000,Boundary-Inactive
2617,6,46960000,47060000,Boundary-Inactive
2618,6,47060000,47300000,Inactive
2619,6,47300000,47400000,Boundary-Inactive
2620,6,52175000,52275000,Boundary-Mixed
2621,6,52275000,52535000,Mixed
2622,6,52535000,52555000,Boundary-Mixed
2623,6,52555000,52575000,Boundary-Inactive
2624,6,52575000,52940000,Inactive
2625,6,52940000,52985000,Boundary-Inactive
2626,6,52985000,53030000,Boundary-Inactive
2627,6,53030000,53350000,Inactive
2628,6,53350000,53352500,Boundary-Inactive
2629,6,53352500,53355000,Boundary-Inactive
2630,6,53355000,53590000,Inactive
2631,6,53590000,53615000,Boundary-Inactive
2632,6,53615000,53640000,Boundary-Inactive
2633,6,53640000,53820000,Inactive
2634,6,53820000,53920000,Boundary-Inactive
2635,6,56100000,56200000,Boundary-Mixed
2636,6,56200000,56465000,Mixed
2637,6,56465000,56480000,Boundary-Mixed
2638,6,56480000,56495000,Boundary-Active
2639,6,56495000,56740000,Active
2640,6,56740000,56840000,Boundary-Active
2641,6,64195000,64295000,Boundary-Mixed
2642,6,64295000,64480000,Mixed
2643,6,64480000,64580000,Boundary-Mixed
2644,6,71315000,71415000,Boundary-Inactive
2645,6,71415000,71595000,Inactive
2646,6,71595000,71695000,Boundary-Inactive
2647,6,71980000,72080000,Boundary-Inactive
2648,6,72080000,72225000,Inactive
2649,6,72225000,72325000,Boundary-Inactive
2650,6,82345000,82445000,Boundary-Inactive
2651,6,82445000,82725000,Inactive
2652,6,82725000,82825000,Boundary-Inactive
2653,6,97270000,97370000,Boundary-Inactive
2654,6,97370000,97510000,Inactive
2655,6,97510000,97610000,Boundary-Inactive
2656,6,105430000,105530000,Boundary-Mixed
2657,6,105530000,105855000,Mixed
2658,6,105855000,105955000,Boundary-Mixed
2659,6,108760000,108860000,Boundary-Inactive
2660,6,108860000,109155000,Inactive
2661,6,109155000,109255000,Boundary-Inactive
2662,6,111240000,111340000,Boundary-Inactive
2663,6,111340000,111555000,Inactive
2664,6,111555000,111655000,Boundary-Inactive
2665,6,111925000,112025000,Boundary-Mixed
2666,6,112025000,112370000,Mixed
2667,6,112370000,112470000,Boundary-Mixed
2668,6,119165000,119265000,Boundary-Inactive
2669,6,119265000,119440000,Inactive
2670,6,119440000,119540000,Boundary-Inactive
2671,6,125090000,125190000,Boundary-Inactive
2672,6,125190000,125475000,Inactive
2673,6,125475000,125575000,Boundary-Inactive
2674,6,129815000,129915000,Boundary-Mixed
2675,6,129915000,130075000,Mixed
2676,6,130075000,130087500,Boundary-Mixed
2677,6,130087500,130100000,Boundary-Inactive
2678,6,130100000,130345000,Inactive
2679,6,130345000,130445000,Boundary-Inactive
2680,6,130540000,130640000,Boundary-Inactive
2681,6,130640000,131030000,Inactive
2682,6,131030000,131115000,Boundary-Inactive
2683,6,131115000,131200000,Boundary-Mixed
2684,6,131200000,131450000,Mixed
2685,6,131450000,131550000,Boundary-Mixed
2686,6,132135000,132235000,Boundary-Inactive
2687,6,132235000,132560000,Inactive
2688,6,132560000,132577500,Boundary-Inactive
2689,6,132577500,132595000,Boundary-Inactive
2690,6,132595000,132825000,Inactive
2691,6,132825000,132835000,Boundary-Inactive
2692,6,132835000,132845000,Boundary-Inactive
2693,6,132845000,133140000,Inactive
2694,6,133140000,133240000,Boundary-Inactive
2695,6,136810000,136910000,Boundary-Active
2696,6,136910000,137140000,Active
2697,6,137140000,137240000,Boundary-Active
2698,6,137900000,138000000,Boundary-Mixed
2699,6,138000000,138305000,Mixed
2700,6,138305000,138405000,Boundary-Mixed
2701,6,138800000,138900000,Boundary-Inactive
2702,6,138900000,139095000,Inactive
2703,6,139095000,139195000,Boundary-Inactive
2704,6,150300000,150400000,Boundary-Inactive
2705,6,150400000,150675000,Inactive
2706,6,150675000,150702500,Boundary-Inactive
2707,6,150702500,150730000,Boundary-Inactive
2708,6,150730000,151155000,Inactive
2709,6,151155000,151255000,Boundary-Inactive
2710,6,154895000,154995000,Boundary-Mixed
2711,6,154995000,155175000,Mixed
2712,6,155175000,155275000,Boundary-Mixed
2713,6,155540000,155640000,Boundary-Inactive
2714,6,155640000,155855000,Inactive
2715,6,155855000,155955000,Boundary-Inactive
2716,6,160455000,160555000,Boundary-Inactive
2717,6,160555000,160890000,Inactive
2718,6,160890000,160990000,Boundary-Inactive
2719,6,163735000,163835000,Boundary-Active
2720,6,163835000,163985000,Active
2721,6,163985000,164085000,Boundary-Active
2722,6,166585000,166685000,Boundary-Mixed
2723,6,166685000,166820000,Mixed
2724,7,1240000,1485000,Inactive
2725,7,1485000,1585000,Boundary-Inactive
2726,7,2350000,2450000,Boundary-Mixed
2727,7,2450000,2755000,Mixed
2728,7,2755000,2855000,Boundary-Mixed
2729,7,5430000,5530000,Boundary-Active
2730,7,5530000,5760000,Active
2731,7,5760000,5860000,Boundary-Active
2732,7,6085000,6185000,Boundary-Mixed
2733,7,6185000,6380000,Mixed
2734,7,6380000,6480000,Boundary-Mixed
2735,7,16920000,17020000,Boundary-Inactive
2736,7,17020000,17340000,Inactive
2737,7,17340000,17440000,Boundary-Inactive
2738,7,21195000,21295000,Boundary-Mixed
2739,7,21295000,21560000,Mixed
2740,7,21560000,21660000,Boundary-Mixed
2741,7,23210000,23310000,Boundary-Active
2742,7,23310000,23575000,Active
2743,7,23575000,23582500,Boundary-Active
2744,7,23582500,23590000,Boundary-Mixed
2745,7,23590000,23765000,Mixed
2746,7,23765000,23865000,Boundary-Mixed
2747,7,24745000,24845000,Boundary-Mixed
2748,7,24845000,25160000,Mixed
2749,7,25160000,25260000,Boundary-Mixed
2750,7,26315000,26415000,Boundary-Inactive
2751,7,26415000,26700000,Inactive
2752,7,26700000,26712500,Boundary-Inactive
2753,7,26712500,26725000,Boundary-Mixed
2754,7,26725000,26905000,Mixed
2755,7,26905000,27005000,Boundary-Mixed
2756,7,28855000,28955000,Boundary-Inactive
2757,7,28955000,29155000,Inactive
2758,7,29155000,29255000,Boundary-Inactive
2759,7,30095000,30195000,Boundary-Mixed
2760,7,30195000,30505000,Mixed
2761,7,30505000,30605000,Boundary-Mixed
2762,7,30920000,31020000,Boundary-Inactive
2763,7,31020000,31170000,Inactive
2764,7,31170000,31270000,Boundary-Inactive
